model,seed,vehicle_id,vClass,depart_time,arrival_time,duration_s,waiting_time_s,time_loss_s,route_length_m
DQN_w07,11,car_flow_turn_E#15.8,car,42.60,75.20,32.60,1.80,12.63,223.71
DQN_w07,11,car_flow_south_left.7,car,43.20,75.40,32.20,0.00,5.97,541.79
DQN_w07,11,car_flow_South_Right.2,car,21.60,76.20,54.60,0.00,10.24,700.86
DQN_w07,11,car_flow_south_E#15.2,bus,19.20,76.60,57.40,0.00,9.41,787.72
DQN_w07,11,car_flow_south_left.8,car,45.40,76.60,31.20,0.00,9.58,541.79
DQN_w07,11,car_flow_turn.3,car,51.40,79.00,27.60,0.00,7.78,291.86
DQN_w07,11,car_flow_through.2,truck,48.20,80.00,31.80,0.00,9.01,215.71
DQN_w07,11,car_flow_turn.4,car,53.60,80.60,27.00,0.00,9.14,291.86
DQN_w07,11,car_flow_south_E#18.0,car,31.60,81.80,50.20,26.40,38.39,232.83
DQN_w07,11,car_flow_north_E#18.7,truck,50.00,82.40,32.40,0.00,15.53,214.96
DQN_w07,11,car_flow_south_E#15.3,car,25.00,82.80,57.80,0.00,5.70,795.72
DQN_w07,11,car_flow_turn_E#10.1,car,17.80,84.00,66.20,2.60,14.99,888.41
DQN_w07,11,car_flow_WEST_E#6.2,car,12.40,84.20,71.80,31.60,50.09,214.25
DQN_w07,11,car_flow_turn_E#10.0,car,8.80,84.60,75.80,11.60,23.90,888.41
DQN_w07,11,car_flow_South_Right.3,car,26.00,85.00,59.00,3.40,18.96,700.86
DQN_w07,11,car_flow_south_E#18.1,truck,60.00,86.00,26.00,0.00,12.93,224.83
DQN_w07,11,car_flow_turn_E#13.2,car,19.40,86.40,67.00,22.80,45.06,214.25
DQN_w07,11,car_flow_E#10.3,car,15.00,88.40,73.40,5.40,16.05,888.90
DQN_w07,11,car_flow_south_E#15.5,car,32.60,88.60,56.00,0.00,10.08,795.72
DQN_w07,11,car_flow_E#10.1,car,8.40,88.80,80.40,7.00,16.93,888.90
DQN_w07,11,car_flow_turn_E#13.3,car,22.40,88.80,66.40,20.20,44.55,214.25
DQN_w07,11,car_flow_E#10.4,car,24.00,89.60,65.60,0.00,16.49,888.90
DQN_w07,11,car_flow_south_E#15.7,car,37.00,89.80,52.80,0.00,10.91,795.72
DQN_w07,11,car_flow_south_left.9,truck,53.20,90.00,36.80,0.00,12.63,533.79
DQN_w07,11,car_flow_E#10.5,car,26.20,90.20,64.00,0.00,5.63,888.90
DQN_w07,11,car_flow_south_E#15.4,car,27.20,90.80,63.60,3.40,11.49,795.72
DQN_w07,11,car_flow_south_left.10,car,58.40,91.40,33.00,0.00,9.21,541.79
DQN_w07,11,car_flow_turn_E#13.4,car,24.80,91.60,66.80,19.20,43.40,214.25
DQN_w07,11,car_flow_WEST_E#6.3,truck,28.20,93.60,65.40,18.00,45.68,206.25
DQN_w07,11,car_flow_south_E#15.6,car,34.80,93.80,59.00,0.00,8.90,795.72
DQN_w07,11,car_flow_south_E#15.8,car,39.40,99.20,59.80,0.00,7.58,795.72
DQN_w07,11,car_flow_south_left.11,car,68.80,99.80,31.00,0.00,6.06,541.79
DQN_w07,22,car_flow_south_E#18.0,car,0.20,19.20,19.00,0.00,5.79,232.83
DQN_w07,22,car_flow_north_E#18.0,car,3.80,25.80,22.00,0.00,4.32,222.96
DQN_w07,22,car_flow_WEST_E#6.0,car,0.40,26.80,26.40,0.00,4.50,214.25
DQN_w07,22,car_flow_turn.0,truck,0.40,28.60,28.20,0.00,9.92,283.86
DQN_w07,22,car_flow_turn.1,car,6.00,31.00,25.00,0.00,8.07,291.86
DQN_w07,22,car_flow_north_E#18.1,car,11.60,31.80,20.20,0.00,4.66,222.96
DQN_w07,22,car_flow_north_E#18.2,car,13.80,34.80,21.00,0.00,5.29,222.96
DQN_w07,22,car_flow_through.0,car,3.80,35.00,31.20,0.00,6.01,223.71
DQN_w07,22,car_flow_turn.2,car,10.40,35.40,25.00,0.00,6.22,291.86
DQN_w07,22,car_flow_turn_E#15.0,car,8.20,37.60,29.40,0.00,6.33,223.71
DQN_w07,22,car_flow_south_left.0,truck,4.20,39.60,35.40,0.00,14.34,533.79
DQN_w07,22,car_flow_turn_E#13.0,truck,4.00,41.60,37.60,5.40,16.47,206.25
DQN_w07,22,car_flow_WEST_E#6.1,truck,8.80,45.20,36.40,0.00,16.30,206.25
DQN_w07,22,car_flow_south_E#18.1,truck,2.00,46.40,44.40,14.60,31.65,224.83
DQN_w07,22,car_flow_turn.3,car,14.80,48.20,33.40,0.00,16.00,291.86
DQN_w07,22,car_flow_WEST_E#6.2,car,12.00,48.80,36.80,0.00,16.16,214.25
DQN_w07,22,car_flow_turn.4,car,17.00,49.40,32.40,0.00,14.91,291.86
DQN_w07,22,car_flow_south_E#18.2,car,18.20,52.80,34.60,4.80,21.63,232.83
DQN_w07,22,car_flow_turn_E#15.1,car,12.60,53.00,40.40,2.20,14.41,223.71
DQN_w07,22,car_flow_south_left.1,car,25.60,55.00,29.40,0.00,9.45,541.79
DQN_w07,22,car_flow_WEST_E#6.3,car,18.40,55.40,37.00,1.40,15.44,214.25
DQN_w07,22,car_flow_north_E#18.3,truck,19.40,56.40,37.00,0.00,19.34,214.96
DQN_w07,22,car_flow_WEST_E#6.4,car,20.60,57.40,36.80,0.00,16.97,214.25
DQN_w07,22,car_flow_south_left.2,car,27.80,58.20,30.40,0.00,6.75,541.79
DQN_w07,22,car_flow_turn.5,car,21.40,58.80,37.40,2.00,19.73,291.86
DQN_w07,22,car_flow_turn_E#13.1,car,23.00,59.80,36.80,0.00,15.70,214.25
DQN_w07,22,car_flow_South_Right.0,car,0.20,60.20,60.00,3.40,16.06,700.86
DQN_w07,22,car_flow_turn_E#15.2,car,19.20,61.80,42.60,4.60,22.04,223.71
DQN_w07,22,car_flow_north_E#18.4,car,22.80,62.80,40.00,3.40,22.65,222.96
DQN_w07,22,car_flow_turn_E#15.3,car,26.00,64.40,38.40,0.00,16.33,223.71
DQN_w07,22,car_flow_turn.6,car,35.20,66.60,31.40,0.00,11.31,291.86
DQN_w07,22,car_flow_north_E#18.5,car,25.20,68.60,43.40,0.40,20.01,222.96
DQN_w07,22,car_flow_through.1,truck,29.40,69.00,39.60,0.00,14.42,215.71
DQN_w07,22,car_flow_north_E#18.6,car,27.60,70.00,42.40,0.00,24.58,222.96
DQN_w07,22,car_flow_turn_E#10.1,car,11.60,70.80,59.20,0.00,10.80,888.41
DQN_w07,22,car_flow_turn.7,truck,41.00,70.80,29.80,0.00,13.74,283.86
DQN_w07,22,car_flow_north_E#18.7,car,29.80,71.40,41.60,0.00,24.69,222.96
DQN_w07,22,car_flow_turn_E#15.4,car,37.60,72.80,35.20,0.00,11.41,223.71
DQN_w07,22,car_flow_turn_E#10.0,car,6.00,73.00,67.00,4.40,17.56,888.41
DQN_w07,22,car_flow_north_E#18.8,car,32.20,73.40,41.20,0.00,21.97,222.96
DQN_w07,22,car_flow_south_E#15.0,car,16.00,74.40,58.40,0.00,4.45,795.72
DQN_w07,22,car_flow_north_E#18.9,car,34.60,75.00,40.40,0.00,23.46,222.96
DQN_w07,22,car_flow_turn_E#15.5,car,44.40,76.20,31.80,0.00,8.92,223.71
DQN_w07,22,car_flow_north_E#18.10,car,50.60,77.20,26.60,0.00,11.08,222.96
DQN_w07,22,car_flow_through.2,car,46.60,78.40,31.80,0.00,9.78,223.71
DQN_w07,22,car_flow_north_E#18.11,car,53.00,79.80,26.80,0.00,11.02,222.96
DQN_w07,22,car_flow_through.3,car,48.80,80.60,31.80,0.00,9.80,223.71
DQN_w07,22,car_flow_north_E#18.12,car,58.20,83.00,24.80,0.00,8.57,222.96
DQN_w07,22,car_flow_turn_E#15.6,truck,52.20,84.20,32.00,0.00,7.80,215.71
DQN_w07,22,car_flow_south_E#18.3,car,46.40,85.00,38.60,16.20,24.43,232.83
DQN_w07,22,car_flow_turn_E#10.2,car,13.80,85.20,71.40,3.40,17.42,888.41
DQN_w07,22,car_flow_turn_E#6.0,car,23.60,87.40,63.80,5.60,14.91,873.09
DQN_w07,22,car_flow_turn.8,car,55.60,88.20,32.60,3.20,11.47,291.86
DQN_w07,22,car_flow_WEST_E#6.5,car,25.20,89.60,64.40,26.40,42.61,214.25
DQN_w07,22,car_flow_turn_E#10.4,car,20.60,90.20,69.60,8.00,22.12,888.41
DQN_w07,22,car_flow_south_left.3,car,63.40,92.40,29.00,0.00,7.31,541.79
DQN_w07,22,car_flow_turn_E#10.3,truck,17.40,92.60,75.20,4.80,25.64,880.41
DQN_w07,22,car_flow_through.4,car,58.00,92.80,34.80,0.00,12.69,223.71
DQN_w07,22,car_flow_north_E#18.13,car,60.80,94.00,33.20,6.40,17.44,222.96
DQN_w07,22,car_flow_south_left.4,car,66.00,95.20,29.20,0.00,7.12,541.79
DQN_w07,22,car_flow_south_E#18.4,car,46.60,95.60,49.00,19.00,35.03,232.83
DQN_w07,22,car_flow_south_E#18.5,car,49.00,96.80,47.80,14.40,35.77,232.83
DQN_w07,22,car_flow_through.5,car,60.40,96.80,36.40,0.00,10.61,223.71
DQN_w07,22,car_flow_South_Right.1,car,38.80,97.80,59.00,1.20,14.26,700.86
DQN_w07,22,car_flow_E#10.0,car,16.20,98.20,82.00,21.80,36.37,888.90
DQN_w07,22,car_flow_turn_E#13.2,car,30.40,98.80,68.40,28.40,49.01,214.25
DQN_w07,22,car_flow_E#10.2,car,30.00,99.20,69.20,9.80,24.72,888.90
DQN_w07,33,car_flow_north_E#18.0,car,4.20,26.40,22.20,0.00,5.88,222.96
DQN_w07,33,car_flow_north_E#18.1,car,7.20,28.80,21.60,0.00,5.41,222.96
DQN_w07,33,car_flow_turn_E#15.0,truck,0.00,29.60,29.60,0.00,6.93,215.71
DQN_w07,33,car_flow_turn.0,truck,5.00,33.20,28.20,0.00,9.66,283.86
DQN_w07,33,car_flow_north_E#18.2,car,14.80,37.20,22.40,0.00,6.97,222.96
DQN_w07,33,car_flow_through.0,car,8.20,39.40,31.20,0.00,6.03,223.71
DQN_w07,33,car_flow_turn_E#15.1,car,10.60,41.40,30.80,0.00,8.90,223.71
DQN_w07,33,car_flow_south_left.0,car,11.60,41.40,29.80,0.00,6.16,541.79
DQN_w07,33,car_flow_through.1,car,13.00,48.60,35.60,1.80,10.14,223.71
DQN_w07,33,car_flow_south_left.1,car,19.80,48.60,28.80,0.00,7.10,541.79
DQN_w07,33,car_flow_turn.1,car,21.80,50.40,28.60,0.00,10.44,291.86
DQN_w07,33,car_flow_turn_E#15.2,car,15.20,50.80,35.60,0.00,12.52,223.71
DQN_w07,33,car_flow_turn_E#15.3,car,17.40,52.80,35.40,0.00,12.71,223.71
DQN_w07,33,car_flow_north_E#18.3,car,23.60,52.80,29.20,0.00,10.61,222.96
DQN_w07,33,car_flow_turn.2,car,28.40,54.40,26.00,0.00,10.45,291.86
DQN_w07,33,car_flow_north_E#18.4,car,30.80,55.40,24.60,0.00,8.96,222.96
DQN_w07,33,car_flow_through.2,car,19.60,56.20,36.60,0.00,10.03,223.71
DQN_w07,33,car_flow_through.3,truck,25.20,58.40,33.20,0.00,9.06,215.71
DQN_w07,33,car_flow_north_E#18.5,car,33.20,59.20,26.00,0.00,7.56,222.96
DQN_w07,33,car_flow_South_Right.0,car,4.80,60.60,55.80,0.00,9.61,700.86
DQN_w07,33,car_flow_south_E#15.0,car,2.00,61.60,59.60,0.00,4.41,795.72
DQN_w07,33,car_flow_turn.3,car,30.80,62.20,31.40,2.20,15.13,291.86
DQN_w07,33,car_flow_WEST_E#6.0,truck,1.80,63.00,61.20,29.00,39.81,206.25
DQN_w07,33,car_flow_turn.4,car,33.00,64.00,31.00,0.00,13.09,291.86
DQN_w07,33,car_flow_WEST_E#6.1,car,7.40,66.40,59.00,24.20,39.99,214.25
DQN_w07,33,car_flow_turn.5,truck,36.40,67.60,31.20,0.00,14.33,283.86
DQN_w07,33,car_flow_north_E#18.6,car,40.40,67.60,27.20,0.00,10.81,222.96
DQN_w07,33,car_flow_WEST_E#6.2,car,12.40,68.40,56.00,20.20,37.70,214.25
DQN_w07,33,car_flow_south_E#18.0,bus,10.60,68.60,58.00,27.20,45.25,224.83
DQN_w07,33,car_flow_south_E#15.1,truck,11.60,68.80,57.20,0.00,8.20,787.72
DQN_w07,33,car_flow_north_E#18.7,car,44.20,69.40,25.20,0.00,9.31,222.96
DQN_w07,33,car_flow_south_E#18.1,car,30.60,70.20,39.60,8.20,24.52,232.83
DQN_w07,33,car_flow_turn.6,truck,41.40,70.40,29.00,0.00,12.92,283.86
DQN_w07,33,car_flow_turn_E#13.0,truck,16.00,71.20,55.20,15.00,34.34,206.25
DQN_w07,33,car_flow_south_E#15.4,car,21.40,74.00,52.60,0.00,12.86,795.72
DQN_w07,33,car_flow_through.4,truck,46.20,76.00,29.80,0.00,7.40,215.71
DQN_w07,33,car_flow_South_Right.1,car,18.00,76.80,58.80,0.00,9.15,700.86
DQN_w07,33,car_flow_E#10.0,car,8.80,77.60,68.80,7.40,20.15,888.90
DQN_w07,33,car_flow_south_left.2,car,49.00,77.60,28.60,0.00,6.80,541.79
DQN_w07,33,car_flow_turn_E#10.1,car,9.40,78.80,69.40,1.00,14.75,888.41
DQN_w07,33,car_flow_through.5,car,49.40,80.00,30.60,0.00,7.24,223.71
DQN_w07,33,car_flow_South_Right.2,car,23.20,81.60,58.40,0.00,9.12,700.86
DQN_w07,33,car_flow_turn_E#10.0,car,7.00,82.20,75.20,3.40,17.08,888.41
DQN_w07,33,car_flow_south_E#15.3,car,19.20,82.20,63.00,1.40,12.14,795.72
DQN_w07,33,car_flow_south_left.3,car,54.00,82.60,28.60,0.00,7.13,541.79
DQN_w07,33,car_flow_south_E#15.2,car,17.00,83.40,66.40,5.40,16.78,795.72
DQN_w07,33,car_flow_south_E#15.5,bus,27.00,86.40,59.40,0.00,11.51,787.72
DQN_w07,33,car_flow_turn.7,bus,55.80,86.60,30.80,0.00,13.55,283.86
DQN_w07,33,car_flow_through.6,car,51.80,87.20,35.40,3.00,11.89,223.71
DQN_w07,33,car_flow_north_E#18.8,car,57.80,87.60,29.80,4.80,10.94,222.96
DQN_w07,33,car_flow_south_left.4,car,57.20,87.60,30.40,0.00,6.23,541.79
DQN_w07,33,car_flow_south_left.5,car,59.40,89.00,29.60,0.00,7.92,541.79
DQN_w07,33,car_flow_north_E#18.9,car,62.60,89.20,26.60,0.00,11.62,222.96
DQN_w07,33,car_flow_turn_E#10.3,car,17.80,91.00,73.20,12.00,25.58,888.41
DQN_w07,33,car_flow_South_Right.3,car,33.80,92.40,58.60,2.00,15.66,700.86
DQN_w07,33,car_flow_south_E#18.2,car,35.60,94.20,58.60,27.00,44.89,232.83
DQN_w07,33,car_flow_turn_E#15.4,car,59.20,94.60,35.40,0.00,6.94,223.71
DQN_w07,33,car_flow_south_left.6,car,63.80,94.60,30.80,0.00,5.70,541.79
DQN_w07,33,car_flow_south_E#18.3,car,35.80,95.40,59.60,22.40,46.43,232.83
DQN_w07,33,car_flow_south_left.7,car,66.20,95.80,29.60,0.00,11.22,541.79
DQN_w07,33,car_flow_turn_E#10.4,car,20.00,96.00,76.00,7.20,27.62,888.41
DQN_w07,33,car_flow_turn_E#10.2,car,11.80,96.20,84.40,14.40,30.58,888.41
DQN_w07,33,car_flow_south_E#18.4,car,51.00,96.40,45.40,17.60,33.34,232.83
DQN_w07,33,car_flow_turn_E#15.5,car,61.60,96.80,35.20,0.00,11.07,223.71
DQN_w07,33,car_flow_south_E#18.5,car,65.00,97.40,32.40,6.80,20.83,232.83
DQN_w07,33,car_flow_south_E#15.6,car,38.20,97.60,59.40,3.80,18.63,795.72
DQN_w07,33,car_flow_south_E#18.6,car,65.40,98.60,33.20,5.60,21.56,232.83
DQN_w07,33,car_flow_turn_E#13.1,car,19.20,98.80,79.60,34.20,60.47,214.25
DQN_w08,11,car_flow_north_E#18.0,truck,0.40,25.40,25.00,0.00,8.41,214.96
DQN_w08,11,car_flow_turn.0,car,2.40,26.80,24.40,0.00,5.41,291.86
DQN_w08,11,car_flow_turn_E#15.0,car,0.00,30.20,30.20,0.00,3.56,223.71
DQN_w08,11,car_flow_north_E#18.1,car,8.60,33.00,24.40,0.00,4.15,222.96
DQN_w08,11,car_flow_north_E#18.2,car,10.80,34.80,24.00,0.00,5.77,222.96
DQN_w08,11,car_flow_turn_E#15.1,car,9.00,38.00,29.00,0.00,3.55,223.71
DQN_w08,11,car_flow_north_E#18.3,truck,14.20,39.40,25.20,0.00,8.50,214.96
DQN_w08,11,car_flow_turn_E#15.2,car,12.60,41.20,28.60,0.00,3.98,223.71
DQN_w08,11,car_flow_turn_E#15.3,car,17.00,46.60,29.60,0.00,3.73,223.71
DQN_w08,11,car_flow_south_left.0,car,17.20,46.80,29.60,0.00,7.06,541.79
DQN_w08,11,car_flow_north_E#18.4,car,22.60,46.80,24.20,0.00,6.64,222.96
DQN_w08,11,car_flow_south_left.1,car,19.40,49.00,29.60,0.00,7.17,541.79
DQN_w08,11,car_flow_turn_E#15.4,car,22.80,51.60,28.80,0.00,3.52,223.71
DQN_w08,11,car_flow_turn.1,car,28.80,52.40,23.60,0.00,5.23,291.86
DQN_w08,11,car_flow_south_E#18.0,car,31.60,52.60,21.00,0.00,9.19,232.83
DQN_w08,11,car_flow_south_left.2,car,21.80,53.20,31.40,0.00,6.29,541.79
DQN_w08,11,car_flow_north_E#18.5,car,29.40,53.80,24.40,0.00,5.90,222.96
DQN_w08,11,car_flow_south_E#15.1,car,6.20,54.60,48.40,0.00,6.25,795.72
DQN_w08,11,car_flow_turn_E#15.5,car,25.00,55.20,30.20,0.00,3.87,223.71
DQN_w08,11,car_flow_south_E#15.0,car,3.80,56.00,52.20,0.00,5.77,795.72
DQN_w08,11,car_flow_south_left.3,car,29.00,60.40,31.40,0.00,5.76,541.79
DQN_w08,11,car_flow_turn_E#15.6,truck,32.40,61.80,29.40,0.00,6.61,215.71
DQN_w08,11,car_flow_south_left.4,car,32.00,62.00,30.00,0.00,8.54,541.79
DQN_w08,11,car_flow_south_left.5,car,34.20,63.40,29.20,0.00,8.31,541.79
DQN_w08,11,car_flow_E#10.0,car,1.60,64.80,63.20,0.00,13.55,888.90
DQN_w08,11,car_flow_north_E#18.6,car,41.40,65.20,23.80,0.00,4.82,222.96
DQN_w08,11,car_flow_through.0,car,35.60,66.60,31.00,0.00,6.00,223.71
DQN_w08,11,car_flow_South_Right.0,car,7.80,67.40,59.60,4.00,16.52,700.86
DQN_w08,11,car_flow_E#10.2,car,12.80,68.00,55.20,0.00,6.32,888.90
DQN_w08,11,car_flow_WEST_E#6.0,car,0.00,68.80,68.80,40.40,48.62,214.25
DQN_w08,11,car_flow_South_Right.1,car,14.20,68.80,54.60,0.00,13.55,700.86
DQN_w08,11,car_flow_south_left.6,car,38.80,68.80,30.00,0.00,9.68,541.79
DQN_w08,11,car_flow_turn_E#13.0,car,2.40,71.40,69.00,34.40,46.28,214.25
DQN_w08,11,car_flow_WEST_E#6.1,car,4.80,74.20,69.40,32.20,45.78,214.25
DQN_w08,11,car_flow_turn_E#6.0,car,4.80,75.00,70.20,16.60,27.10,873.09
DQN_w08,11,car_flow_south_left.7,car,43.20,75.40,32.20,0.00,5.97,541.79
DQN_w08,11,car_flow_South_Right.2,car,21.60,76.20,54.60,0.00,10.20,700.86
DQN_w08,11,car_flow_south_E#15.2,bus,19.20,76.60,57.40,0.00,9.41,787.72
DQN_w08,11,car_flow_south_left.8,car,45.40,76.60,31.20,0.00,9.58,541.79
DQN_w08,11,car_flow_turn.2,car,44.60,77.20,32.60,0.00,16.02,291.86
DQN_w08,11,car_flow_through.1,car,37.80,78.20,40.40,7.20,15.28,223.71
DQN_w08,11,car_flow_turn_E#15.7,car,40.00,80.20,40.20,2.60,16.89,223.71
DQN_w08,11,car_flow_turn_E#15.8,car,42.40,82.20,39.80,0.60,19.72,223.71
DQN_w08,11,car_flow_north_E#18.7,truck,49.60,82.40,32.80,0.00,16.03,214.96
DQN_w08,11,car_flow_south_E#15.3,car,25.00,82.80,57.80,0.00,5.70,795.72
DQN_w08,11,car_flow_south_E#15.5,car,32.60,84.40,51.80,0.00,5.93,795.72
DQN_w08,11,car_flow_through.2,truck,48.00,84.60,36.60,0.00,13.95,215.71
DQN_w08,11,car_flow_South_Right.3,car,26.00,84.80,58.80,3.40,18.90,700.86
DQN_w08,11,car_flow_E#10.1,car,8.40,85.00,76.60,2.00,13.07,888.90
DQN_w08,11,car_flow_south_E#15.4,car,27.20,85.00,57.80,0.00,5.56,795.72
DQN_w08,11,car_flow_south_E#15.7,car,37.00,85.80,48.80,0.00,6.80,795.72
DQN_w08,11,car_flow_E#10.4,car,24.00,87.00,63.00,0.00,13.96,888.90
DQN_w08,11,car_flow_turn_E#13.1,car,7.00,89.20,82.20,42.20,59.37,214.25
DQN_w08,11,car_flow_E#10.5,car,26.20,89.80,63.60,0.00,5.17,888.90
DQN_w08,11,car_flow_south_E#15.6,car,34.80,90.00,55.20,0.00,5.09,795.72
DQN_w08,11,car_flow_south_left.9,truck,53.20,90.00,36.80,0.00,12.63,533.79
DQN_w08,11,car_flow_south_left.10,car,58.40,91.40,33.00,0.00,9.21,541.79
DQN_w08,11,car_flow_WEST_E#6.2,car,12.40,91.60,79.20,35.80,57.41,214.25
DQN_w08,11,car_flow_south_E#18.1,truck,59.40,93.00,33.60,4.40,20.59,224.83
DQN_w08,11,car_flow_E#10.3,car,15.00,93.40,78.40,8.80,21.17,888.90
DQN_w08,11,car_flow_turn_E#13.2,car,19.40,93.80,74.40,28.60,52.50,214.25
DQN_w08,11,car_flow_turn.3,car,51.20,96.00,44.80,9.40,24.99,291.86
DQN_w08,11,car_flow_turn_E#13.3,car,22.40,96.20,73.80,25.20,51.89,214.25
DQN_w08,11,car_flow_south_E#15.8,car,39.20,96.60,57.40,0.00,5.11,795.72
DQN_w08,11,car_flow_turn_E#13.4,car,24.80,99.00,74.20,22.00,50.77,214.25
DQN_w08,11,car_flow_south_left.11,car,68.80,99.80,31.00,0.00,6.06,541.79
DQN_w08,22,car_flow_south_E#18.0,car,0.20,18.00,17.80,0.00,4.59,232.83
DQN_w08,22,car_flow_north_E#18.0,car,3.80,26.20,22.40,0.00,4.71,222.96
DQN_w08,22,car_flow_WEST_E#6.0,car,0.40,26.80,26.40,0.00,4.50,214.25
DQN_w08,22,car_flow_turn.0,truck,0.40,28.60,28.20,0.00,9.92,283.86
DQN_w08,22,car_flow_turn.1,car,6.00,31.00,25.00,0.00,8.07,291.86
DQN_w08,22,car_flow_north_E#18.1,car,11.60,32.00,20.40,0.00,4.84,222.96
DQN_w08,22,car_flow_north_E#18.2,car,13.80,34.80,21.00,0.00,5.26,222.96
DQN_w08,22,car_flow_through.0,car,3.80,35.00,31.20,0.00,6.00,223.71
DQN_w08,22,car_flow_turn.2,car,10.40,35.40,25.00,0.00,6.20,291.86
DQN_w08,22,car_flow_turn_E#15.0,car,8.20,37.60,29.40,0.00,6.34,223.71
DQN_w08,22,car_flow_turn.3,car,14.80,39.20,24.40,0.00,6.98,291.86
DQN_w08,22,car_flow_south_left.0,truck,4.20,39.60,35.40,0.00,14.34,533.79
DQN_w08,22,car_flow_turn.4,car,17.00,41.40,24.40,0.00,6.87,291.86
DQN_w08,22,car_flow_turn_E#15.1,car,12.60,43.40,30.80,0.00,4.67,223.71
DQN_w08,22,car_flow_turn.5,car,21.40,45.40,24.00,0.00,6.25,291.86
DQN_w08,22,car_flow_north_E#18.3,truck,19.40,45.40,26.00,0.00,8.45,214.96
DQN_w08,22,car_flow_turn_E#15.2,car,19.20,46.20,27.00,0.00,6.48,223.71
DQN_w08,22,car_flow_north_E#18.4,car,22.80,47.40,24.60,0.00,7.20,222.96
DQN_w08,22,car_flow_turn_E#13.0,truck,4.00,51.40,47.40,15.20,26.26,206.25
DQN_w08,22,car_flow_south_E#18.1,truck,2.00,52.60,50.60,20.80,37.87,224.83
DQN_w08,22,car_flow_north_E#18.5,car,25.20,53.00,27.80,0.00,4.45,222.96
DQN_w08,22,car_flow_South_Right.0,car,0.20,54.60,54.40,0.00,10.50,700.86
DQN_w08,22,car_flow_WEST_E#6.1,truck,8.80,55.00,46.20,8.60,26.11,206.25
DQN_w08,22,car_flow_south_left.1,car,25.60,55.00,29.40,0.00,9.45,541.79
DQN_w08,22,car_flow_south_left.2,car,27.80,58.20,30.40,0.00,6.75,541.79
DQN_w08,22,car_flow_WEST_E#6.2,car,12.00,58.60,46.60,6.80,25.97,214.25
DQN_w08,22,car_flow_turn_E#15.3,car,26.00,61.60,35.60,5.20,13.69,223.71
DQN_w08,22,car_flow_north_E#18.6,car,27.40,63.20,35.80,8.00,18.05,222.96
DQN_w08,22,car_flow_turn.6,car,35.20,63.40,28.20,0.00,8.16,291.86
DQN_w08,22,car_flow_north_E#18.7,car,29.60,65.20,35.60,3.60,18.72,222.96
DQN_w08,22,car_flow_through.1,truck,29.40,66.00,36.60,0.00,11.28,215.71
DQN_w08,22,car_flow_north_E#18.8,car,32.00,68.60,36.60,1.80,17.24,222.96
DQN_w08,22,car_flow_south_E#18.2,car,18.40,69.20,50.80,19.20,37.80,232.83
DQN_w08,22,car_flow_turn_E#15.4,car,37.40,69.80,32.40,0.00,8.55,223.71
DQN_w08,22,car_flow_north_E#18.9,car,34.20,70.00,35.80,0.00,18.94,222.96
DQN_w08,22,car_flow_south_E#18.3,car,41.20,70.60,29.40,3.00,15.21,232.83
DQN_w08,22,car_flow_south_E#18.4,car,41.40,71.80,30.40,2.00,16.48,232.83
DQN_w08,22,car_flow_WEST_E#6.3,car,18.40,72.20,53.80,13.00,32.39,214.25
DQN_w08,22,car_flow_south_E#18.5,car,43.60,73.20,29.60,0.20,17.60,232.83
DQN_w08,22,car_flow_south_E#15.0,car,16.00,74.40,58.40,0.00,4.53,795.72
DQN_w08,22,car_flow_WEST_E#6.4,car,20.60,74.40,53.80,7.40,33.93,214.25
DQN_w08,22,car_flow_turn_E#13.1,car,23.00,76.80,53.80,4.60,32.71,214.25
DQN_w08,22,car_flow_turn.7,truck,41.00,76.80,35.80,2.20,19.75,283.86
DQN_w08,22,car_flow_north_E#18.10,car,45.40,78.40,33.00,0.00,17.41,222.96
DQN_w08,22,car_flow_turn_E#15.5,car,44.40,80.80,36.40,0.00,13.44,223.71
DQN_w08,22,car_flow_north_E#18.11,car,47.60,80.80,33.20,0.00,17.47,222.96
DQN_w08,22,car_flow_through.2,car,46.80,83.00,36.20,0.00,14.10,223.71
DQN_w08,22,car_flow_north_E#18.12,car,53.00,83.80,30.80,0.00,14.58,222.96
DQN_w08,22,car_flow_through.3,car,49.00,85.00,36.00,0.00,14.12,223.71
DQN_w08,22,car_flow_north_E#18.13,car,55.80,85.80,30.00,0.00,14.34,222.96
DQN_w08,22,car_flow_turn.8,car,55.80,86.40,30.60,0.00,9.44,291.86
DQN_w08,22,car_flow_turn_E#10.0,car,6.00,86.80,80.80,14.40,31.47,888.41
DQN_w08,22,car_flow_turn_E#10.1,car,11.60,88.00,76.40,12.80,28.01,888.41
DQN_w08,22,car_flow_turn_E#15.6,truck,52.40,88.20,35.80,0.00,11.79,215.71
DQN_w08,22,car_flow_turn_E#10.4,car,20.60,89.40,68.80,1.60,21.26,888.41
DQN_w08,22,car_flow_north_E#18.14,car,61.80,90.00,28.20,0.00,10.38,222.96
DQN_w08,22,car_flow_turn_E#10.2,car,13.80,91.80,78.00,3.40,24.14,888.41
DQN_w08,22,car_flow_through.4,car,58.00,91.80,33.80,0.00,11.75,223.71
DQN_w08,22,car_flow_south_left.3,car,63.40,92.40,29.00,0.00,7.31,541.79
DQN_w08,22,car_flow_turn_E#10.3,truck,17.40,92.80,75.40,0.00,25.73,880.41
